Date,User,Tweet
2013-12-17 07:04:05+00:00,sambitswaraj,SP has had so much experience in 'Walk-Outs'..hmm well probably all these were mere rehearsals before final 'Walk-Out' to be staged in 2014
2013-12-17 06:56:23+00:00,sambitswaraj,In democracy one can never have an agreement not to have an Opposition-Dr Patra to News X on AAP http://t.co/ELSfCf0dNf? via @newsxonline
2013-12-17 05:44:12+00:00,sambitswaraj,Crook Convicted Criminals dare to growl at BJP &amp; @narendramodi..media projects them as Politicians who went to jail for heroic deeds #Shame
2013-12-17 04:55:31+00:00,sambitswaraj,@JehangirPocha rightly said
2013-12-17 04:11:52+00:00,sambitswaraj,Now I can make out how British ruled over us for so long..sycophants like Lalu must have existed even then!!!
2013-12-17 04:02:16+00:00,sambitswaraj,RahulG can be credited for d Lokpal Bill only after the Bill sends d one occupying a top slot on the Huffman-Post to the gallery of Inquiry
2013-12-17 03:48:24+00:00,sambitswaraj,Cars with their headlights on tearing into the #Foggy Delhi Roads...inside Delhiwallas donning their best woollens:) http://t.co/XpyhqseLLb
2013-12-17 03:31:04+00:00,sambitswaraj,Day begins  by becoming one with the soothing early morning Fog of Delhi..now this is what u call Natural Joys :-) http://t.co/AEErTAn8lD
2013-12-16 13:16:58+00:00,sambitswaraj,@sanjayuvacha ha ha..
2013-12-16 13:10:37+00:00,sambitswaraj,Friends now that the 'Jung' between two consenting teams AAP &amp;Congress is over..What would JUNG do?? Allow AAP's govt? Or prescribe P-Rule??
2013-12-16 13:05:06+00:00,sambitswaraj,@LotusLouts till 18th constitutionaly govt can be formed..
2013-12-16 13:02:35+00:00,sambitswaraj,@sambitswaraj Marraige may solemnize in the next 48 hour!!..Where would the newly wed AAP-Congi couple head for Honeymoon?? Any guess??
2013-12-16 12:11:02+00:00,sambitswaraj,After reading the 'Nikah-nama' send to them by AAP...Congress today says 'Qubool' 'Qubool' 'Qubool'..now will the marriage solemnize??
2013-12-16 10:34:01+00:00,sambitswaraj,SP &amp; BSP skip all party meet on Lokpal Bill..wid sister concerns absconding..d concern of Congress as regards 2 Lokpal is nothing but a myth
2013-12-16 10:19:07+00:00,sambitswaraj,What the fear of @narendramodi can do to the 'crooks &amp; the corrupts' was evident today after the release of Lalu from Jail #NaMophobia
2013-12-16 09:04:01+00:00,sambitswaraj,Having a debate with Bukkal Nawab of SP is like participating in a Comedy Show..even serious issues take a comical turn...Joys of TV Debate!
2013-12-16 08:30:01+00:00,sambitswaraj,INDIA NEWS debate on #rahulgandhi begins...now..pls watch
2013-12-16 06:45:32+00:00,sambitswaraj,@sdas_2002 he wd be declared as SPM..shadow PM :-)
2013-12-16 06:44:16+00:00,sambitswaraj,@bharatmatakijai can you pls update me on @HeadlinesToday and @newsxonline take on this issue..nt finding mention of d issue on their tweets
2013-12-16 06:19:11+00:00,sambitswaraj,"Grapevine says that RahulG may b declared as d PM candidate by d Congress today! Is it true,any news friends?Will Fog descend on Congis 2day"
2013-12-16 04:03:44+00:00,sambitswaraj,Dec 16th I salute the YOUTH POWER of India which forced the govt to shun its apathy towards 'Nirbhaya-Case' and formulate stringent Law
2013-12-16 03:47:02+00:00,sambitswaraj,Driving into the dense Fog of Delhi...now this is what every Delite Cherishes..simple joys of life @ndtv http://t.co/96zSfz7sXs
2013-12-16 03:17:40+00:00,sambitswaraj,GM friends...thick fog cover over Delhi..hopefully the Fog over the political scene in Delhi as regards to govt formation disperses soon :-)
2013-12-15 12:52:14+00:00,sambitswaraj,Watch me on @aajtak now..paying my homage to our brave sister 'Nirbhaya'...
2013-12-15 07:35:10+00:00,sambitswaraj,@Swamy39 migratory bird..ha ha..great sense of humor really
2013-12-15 06:55:05+00:00,sambitswaraj,AAP calls Anna a part of 'Kaurav-team'..and itself as the 'Panch-Padavas'..hmm look at the arrogance..'Team-Anna' discredits its own mentor!
2013-12-15 06:33:56+00:00,sambitswaraj,Debate on @indiatvnews starts now #AnnaVsAAP
2013-12-15 05:01:44+00:00,sambitswaraj,Friends today (15/12/13) I would be on @indiatvnews (INDIA TV) at 12noon #AnnaVsArvind
2013-12-15 02:39:19+00:00,sambitswaraj,Sardar Patel Unified d India that ws Yesterdays..@narendramodi will maintain dis 'UNITY' for d tomorrow of India...lead ur hand #RunforUnity
2013-12-14 16:42:53+00:00,sambitswaraj,https://t.co/LwYAm3FLh1 in Campus Connect on NEWS X
2013-12-14 15:49:04+00:00,sambitswaraj,@SaharaSamay camera malfunctioned...so only @newsxonline debate at 9.20pm..
2013-12-14 15:26:46+00:00,sambitswaraj,Would call it a day today after debating on @SaharaSamay at 9pm and @newsxonline (NEWS X) at 9.25pm..#AnnaVsAAP
2013-12-14 14:16:39+00:00,sambitswaraj,Everyone is musguiding &amp; Everything is misguided...hmm thats the #AAP's Preamble
2013-12-14 13:59:16+00:00,sambitswaraj,I would also be on @HeadlinesToday at 8pm today 14th Dec...pls watch..
2013-12-14 11:21:09+00:00,sambitswaraj,@vibhask1 yes lovely pc..
2013-12-14 11:19:05+00:00,sambitswaraj,Friends I would be on @SaharaSamay today 14thDec at 6pm and @abpnewstv at 7pm #WhoWillFormGovt in Delhi
2013-12-14 06:48:38+00:00,sambitswaraj,Going to hit hard at AK and his team on @ibnkhabar now..watchout
2013-12-14 06:47:11+00:00,sambitswaraj,I would be on @ibnkhabar (IBN-7) at 12.15pm with Kumar Viswas #DramaAAP
2013-12-14 06:08:31+00:00,sambitswaraj,'Naxal' behaviour of AK #Crookwal
2013-12-14 05:51:42+00:00,sambitswaraj,Am going to hit hard at AK on @HeadlinesToday now...4 MLA Kharid saktee thee..Mr Crookwal this is not d way u should be speaking #Crookwal
2013-12-14 05:16:36+00:00,sambitswaraj,Would be on @HeadlinesToday at 11am today 14th Dec #WhoWillFormGovt in Delhi
2013-12-14 04:07:45+00:00,sambitswaraj,#RunforUnity is the largest mass run of the world...thanks to @narendramodi for the concept..lets participate &amp; feel proud of our MotherLand
2013-12-14 03:59:58+00:00,sambitswaraj,I take the opportunity to thank all my friends who wished &amp; blessed me yesterday on my Birthday...your love assures me..thanks again :-)
2013-12-14 03:44:54+00:00,sambitswaraj,Friends today (14/12/13) I would be on @indiatvnews (India TV) at 10am #WhoWillFormGovt in Delhi
2013-12-13 15:13:18+00:00,sambitswaraj,Friends today 13th Dec I would also on @saharasamay at 9pm..pls watch
2013-12-13 12:56:31+00:00,sambitswaraj,Watch me on Campus Connect on @newsxonline (NEWS X) at 6.30pm today13th Dec
2013-12-13 12:31:31+00:00,sambitswaraj,Birthday celebrations on @ndtv India on Nidhi Kulpati's show :-)
2013-12-13 10:11:30+00:00,sambitswaraj,Friends pls watch me today (13/12/13) on @ndtv India 6pm-7pm #Lokpal
2013-12-13 07:38:05+00:00,sambitswaraj,2day d Global Financial Integrity speaks of humongous amount of Indian Black Money stashed abroad..I hv shared Advani jis blog on d same
2013-12-13 07:32:27+00:00,sambitswaraj,"WHITE PAPER ON BLACK MONEY NOTWITHSTANDING, NOT A SINGLE PAISA HAS YET BEEN RECOVERED | Sri LK Advani's Blog http://t.co/y3pG5SrUTl"
2013-12-13 06:28:22+00:00,sambitswaraj,@pankajsingh78 thanks sir
2013-12-13 06:09:07+00:00,sambitswaraj,@ShaileshTewarie @India272 sure :-)
2013-12-13 06:08:58+00:00,sambitswaraj,@baburajvarma dhanyavad :-)
2013-12-13 06:08:46+00:00,sambitswaraj,@manakgupta @drharshvardhan thanks sir for ur kind gesture :-)
2013-12-13 05:26:47+00:00,sambitswaraj,@AnirudhaLimaye thanks sir
2013-12-13 05:25:12+00:00,sambitswaraj,@mr_pragmatic sir thanks..
2013-12-13 05:24:06+00:00,sambitswaraj,@apu_rocks thanks sir
2013-12-13 05:17:39+00:00,sambitswaraj,@rajutiwary85 thanks dear..will DM my phone no 2 u...pls call me n together we would work for BJP
2013-12-13 04:04:45+00:00,sambitswaraj,@praveen4nation thanks for the wish..:-)
2013-12-13 03:47:10+00:00,sambitswaraj,"Congress bereft of teachers closes its 'Patsala'..Baby Rahul 2 b enrolled in d AAP 'Kindergarten' fr basics of politics,says d Cogi bulletin"
2013-12-13 03:35:46+00:00,sambitswaraj,Lokpal bill good enough to begin with - Hindustan Times http://t.co/eHG444qoEu via @sharethis
2013-12-12 17:40:04+00:00,sambitswaraj,Such is the plight of RagulG...today Beni Babu seems as his only saviour n spokeperson..Demise of Rahul factor in Congress...I pity CONgress
2013-12-12 16:23:21+00:00,sambitswaraj,How I wish @drharshvardhan could have been sworn the CM of Delhi tomorrow..on his B'day..which I share with him..impeccable person he is :-)
2013-12-12 12:07:36+00:00,sambitswaraj,BJP's Press Statement on Lokpal Bill http://t.co/Q0UOnecZ2L
2013-12-12 03:24:52+00:00,sambitswaraj,Corruption uprooted the A-team..Arrogance will take down the B-team..my adv for others-be humble..there is no virtue as powerful as Humility
2013-12-11 16:17:09+00:00,sambitswaraj,The 'Father' on Times Now...would abort soon...ha ha ha
2013-12-11 13:17:25+00:00,sambitswaraj,@PrakashJavdekar congratulations
2013-12-11 12:27:22+00:00,sambitswaraj,Friends today (11/12/13) I would be on @rajyasabhatv at 7pm #DeshDeshantar
2013-12-11 11:32:55+00:00,sambitswaraj,Would also be on @newsxonline at 5..30pm today
2013-12-11 10:54:19+00:00,sambitswaraj,Friends I would be on @indianews (INDIA NEWS) at 5pm #whowillformgovt in Delhi
2013-12-11 07:02:07+00:00,sambitswaraj,@sarkar_swati link uploaded..:-)
2013-12-11 06:46:38+00:00,sambitswaraj,Sambit Patra of BJP attacks Vinod Sharma where it hurts most on NEWS X Debate http://t.co/aULubDAbbo via @sharethis
2013-12-11 06:44:04+00:00,sambitswaraj,Media should stop discussing a Non-Entity called Rahul Gandhi at lenghts in debates says Dr Patra   http://t.co/k9pAldxOaq via @sharethis
2013-12-11 04:57:32+00:00,sambitswaraj,@sarkar_swati will upload the same at earliest...a must watch..u wd be astounded by his behavior
2013-12-11 04:51:36+00:00,sambitswaraj,Vinod Sharma was extremely annoyed ystday when RahulG was pulled dwn by me on  News X debate..hmm Why?He is an independent journo I believe?
2013-12-11 04:32:12+00:00,sambitswaraj,@sharmarohitraj  :-)
2013-12-11 04:23:16+00:00,sambitswaraj,"Where is the time for Governance,Congress &amp; allies too busy tracking Modi says Dr Patra to NDTV India http://t.co/mHiSGtGl9x via @ndtv"
2013-12-10 18:11:12+00:00,sambitswaraj,@manakgupta @FactHive ..hmm no doubt u went to the finest college :-)
2013-12-10 17:43:27+00:00,sambitswaraj,@neeleshmisra u r right!!...patience is a diffcult game though!@
2013-12-10 17:37:05+00:00,sambitswaraj,@neeleshmisra  I was just listening 2 ur narration bout 10 min ago where u were talking of tweeterhandles n f book..but I jst wanted d story
2013-12-10 17:29:03+00:00,sambitswaraj,"@neeleshmisra pls concentrate only on ur USP..stories tht touch d heart...nt on hw 2 grow..fBook..social media et al, romance is beyond TRP!"
2013-12-10 15:18:27+00:00,sambitswaraj,"Pls watch me today (10/12/13) at 9.20pm on @newsxonline (NEWS X) along with @JhaSanjay, Majeed Memon,@vinodsharmaa, Prof Madhav Nalapat"
2013-12-10 13:35:44+00:00,sambitswaraj,I would be on @newsxonline (NEWS X) at 8pm #DelhiGovt
2013-12-10 11:45:08+00:00,sambitswaraj,Friends today (10/12/13) I would be on @ndtv India at 6pm #SinkingCongress?
2013-12-10 09:11:04+00:00,sambitswaraj,Pls catch me today (10/12/13) at 3pm on @indiatvnews (India TV) #WhoWillFormGovt in Delhi
2013-12-10 06:16:25+00:00,sambitswaraj,AAPiets understand that if u blabber about @narendramodi ..u will lose all before u gain any..realize India adores NaMo
2013-12-10 06:12:09+00:00,sambitswaraj,AAPites should refrain frm making any untoward comments on @narendramodi ..or else they will face the same 'rout'ing consequence as Congress
2013-12-10 05:57:30+00:00,sambitswaraj,A party who's own MP's do not Trust it..has No Right 2 betray the Trust of India..What India says to Congress today is loud n clear #NoTrust
2013-12-09 14:11:53+00:00,sambitswaraj,I would be on @newsxonline (NEWS X) at 8.25pm and on @ibnlive (CNN-IBN) at 9.40pm..pls watch #WhoWillFormGovt
2013-12-09 14:09:18+00:00,sambitswaraj,I would be on @newsxonline (NEWS X) at 8.25pm and on @ibnlive (CNN-IBN) at 9.40pm..pls watch #WhoWillFormGovt in Delhi
2013-12-09 13:07:47+00:00,sambitswaraj,Friends today (9/12/13) catch me on @newsnation at 6.40pm #WhoWillFormGovt Delhi
2013-12-09 09:43:23+00:00,sambitswaraj,Friends catch me today (9/12/13) at 3.15pm on @indiatvnews (INDIA TV) #WhoWillFormGovt in Delhi:-)
2013-12-09 09:38:52+00:00,sambitswaraj,On @indiatvnews now #DelhiGovt
2013-12-09 04:26:01+00:00,sambitswaraj,But I see AAP as a 'Comet-effect'...d friction caused because of sudden entry in2 d political atmosphere may just vaporize it wid eqall ease
2013-12-09 04:22:32+00:00,sambitswaraj,I must congratulate @drharshvardhan for his humble &amp; courteous demeanor...he gracefully greeted both Sheila ji as well as Kejriwa..
2013-12-09 04:17:51+00:00,sambitswaraj,GM..very unexpected results in Delhi..AAP volunteers deserve a pat on their back..hmm lots to introspect for all..
2013-12-08 15:24:37+00:00,sambitswaraj,"I would be on @News24, 9pm-10pm along with Sh Jagdambika Pal of Cong and Sh Gopal Rai of AAP..pls watch :-)"
2013-12-08 13:43:32+00:00,sambitswaraj,@tathagata2 thank u sir
2013-12-08 13:07:08+00:00,sambitswaraj,I would be on @rajyasabhatv at 7pm-8pm #WhoWillFormGovt
2013-12-08 11:32:20+00:00,sambitswaraj,Friends catch me now 5pm on @ibnlive (CNN-IBN) with @sagarikaghose
2013-12-08 11:25:31+00:00,sambitswaraj,Mom takes over..addresses d press..a dazed #Pappu standing behind Mom Sonia..hmm end of Pappugiri?@vibhask1
2013-12-08 10:43:17+00:00,sambitswaraj,With @ashutoshibn7 on @ibnkhabar  now
2013-12-08 10:04:41+00:00,sambitswaraj,Friends..BJP is coming a big way..I would be on @ibnkhabar (IBN7) at 4pm..#CountingDay
2013-12-08 08:08:11+00:00,sambitswaraj,Friends catch me at 2pm on @ndtv India #CongressMuktBharat
2013-12-08 07:25:20+00:00,sambitswaraj,Results will be giant leap towards Modi's dream of 'Congress Mukt Bharat': Patra - Video | The Times of India http://t.co/eETYEDlqCM
2013-12-08 07:18:02+00:00,sambitswaraj,Poaching charge: War of words between AAP and BJP member - Video | The Times of India http://t.co/N5bOrnRKu8
2013-12-08 05:46:22+00:00,sambitswaraj,@vibhask1 dhanyavad :-)
2013-12-08 04:30:04+00:00,sambitswaraj,Catch me on @aajtak at 10am..
2013-12-08 02:23:03+00:00,sambitswaraj,Watch me at 8am on @timesnow #WhoWillFormGovt #CongressMuktBharat
2013-12-08 01:20:17+00:00,sambitswaraj,India awaits today's verdict..they say a giant step is to be taken..a step towards realisation of dream @narendramodi  #CongressMuktBharat
2013-12-08 01:07:46+00:00,sambitswaraj,So friends d counting begins...n hopefully d count-down of Congress as well.My day begins on @newsxonline (NEWS X) 7am to 8am..@timesnow 8am
2013-12-07 13:33:14+00:00,sambitswaraj,With Deepak Chaurasia on @indianews (INDIA NEWS) at 7pm #NamoCharisma
2013-12-07 13:28:41+00:00,sambitswaraj,On @indianews now 7pm #Namo
2013-12-07 08:20:27+00:00,sambitswaraj,Friends today (7/12/13) I would be on @newsxonline (NewsX) from 3pm to 7pm #WhoWillFormGovt
2013-12-07 06:31:38+00:00,sambitswaraj,It's wrong to say that Sanjay Dutt got Parole because of a SICK WIFE..he got Parole because of a SICK JUDICIAL SYSTEM...so sorry #SickSystem
2013-12-07 03:32:09+00:00,sambitswaraj,"My Homage to Deshbandu's reporter Reddy who was killed by Maoists in Bastar, yestday..classic case of Fearless Reporting #Journalism'sPride"
2013-12-07 03:15:26+00:00,sambitswaraj,@sardesairajdeep Ask Digvijay..does he call @narendramodi Feku bcause Modi has the capability of 'throwing-out(fekne)' the Congress in 2014
2013-12-06 14:17:37+00:00,sambitswaraj,"Narendra Modi writes to Manmohan Singh, cites Orwellian dystopia to oppose communal violence bill http://t.co/aT94PKK4sb via @DNA"
2013-12-06 13:20:33+00:00,sambitswaraj,FIR registered against Tasleema Nashreen by @ArvindKejriwal's friend's family...the great Maulana..about whom Kejriwal knew nothing #Shame
2013-12-06 12:41:37+00:00,sambitswaraj,After a calibrated silence on #Tejpal ..law minister of India suddenly realises the importance of woman's dignity #GandaGangully
2013-12-06 10:17:32+00:00,sambitswaraj,Today (6/12/13) I would be on @SaharaSamay at 9pm # ModiVsRahul
2013-12-06 07:35:15+00:00,sambitswaraj,Once the Communal Violence Bill is passed Farooq Abdullah would no longer be afraid of speaking to women of the majority religion #CVB
2013-12-06 06:55:40+00:00,sambitswaraj,"Friends do you agree with me that the Communal Violence Bill is a ""BILL TO KILL SECULARISM"" ..pls 'RT' for a 'YES' and 'fav' for a 'NO' #CVB"
2013-12-06 06:45:51+00:00,sambitswaraj,"The issue is not Riot versus Secularism; the choice is between Federalism &amp; Centralism,between a Delhi Sultanate &amp; Local Democracy #CVB"
2013-12-06 06:41:59+00:00,sambitswaraj,@smallmike3 @PathanAsmakhan very apt...communal violence bill(CVB) is indeed a Congress Vote Bank
2013-12-06 06:36:46+00:00,sambitswaraj,Beware!!..Communal Violence Bill will only promote 'MINORITY COMMUNALISM'..couldn't the Political boss of NAC see this?? #CVB
2013-12-06 06:20:46+00:00,sambitswaraj,A breed of Riot Organisers will b very much in demand after d Communal Violence Bill is passed...dey wd be d best weapon 2 topple govts #CVB
2013-12-06 05:50:03+00:00,sambitswaraj,#CVB is a law fraught with dangerous consequences.It is bound to be misused...hm Perhaps that appears 2be d real purpose behind its drafting
2013-12-06 05:08:06+00:00,sambitswaraj,"As per the Communal Violence Bill-""NO MEMBER OF THE MAJORITY COMMUNITY CAN EVER BE A VICTIM""..to what extent can politics go to appease #CVB"
2013-12-06 05:02:12+00:00,sambitswaraj,The Draft Bill proceeds on a presumption tht communal trouble is created only by members of d majority comunity n never by d minorities #CVB
2013-12-06 04:45:09+00:00,sambitswaraj,Communal Violence Bill - A Bill that damns the Majority @arunjaitley #CVB
2013-12-06 04:43:04+00:00,sambitswaraj,"Congress knows that an Obnoxious #CVB will vitiate communal harmony in d country, but could bring them a windfall in terms of minority votes"
2013-12-06 04:37:24+00:00,sambitswaraj,Far from promoting harmony d NAC draft hs d potential to wreck d prevailing amity among various religious groups &amp; promote divisiveness #CVB
2013-12-06 04:31:58+00:00,sambitswaraj,#CVB draft describes d Majority community as d perpetrators of communal violence against d minority&amp; charts a course for Draconian Remedies!
2013-12-06 02:14:54+00:00,sambitswaraj,GM all..#RIPNelsonMandela :This morning lets Pray for Nelson Mandela's soul 2 rest in Peace..we r Lucky to have lived in the same time as he
2013-12-05 12:26:00+00:00,sambitswaraj,Channels ke anchoroo ko bhi kam bolne ki avadyakata hai...says Ravi Shankar Prasad on #AgendaAajTak
2013-12-05 12:24:12+00:00,sambitswaraj,Friendly candid talk btw Ravi Shankar Prasad and Ajay Maken..positive Politics #AgendaAajTak
2013-12-05 12:18:40+00:00,sambitswaraj,Ravishankar Prasad asks @aajtak why it did nt shw 'Chor' remark by Sehjada though it repeatedly showed Modis speeches..biased? #AgendaAajTak
2013-12-05 12:14:41+00:00,sambitswaraj,Ravi Shankar Prasad and Ajay Maken on dias...talk on the language of contemporary Politics with @anjanaomkashyap #AgendaAajTak
2013-12-05 12:04:17+00:00,sambitswaraj,Ravi Shankar Prasad snd Ajay Maken prepare themselves for the next session as Yo Yo Honey Singh raps on #AgendaAajTak
2013-12-05 11:58:09+00:00,sambitswaraj,Honey Singh raps to Lungi Dance along with audience #AgendaAajTak http://t.co/7W75utm2gI
2013-12-05 11:44:25+00:00,sambitswaraj,"""Bhagat Singh's Saheedi diwas should be a National Holiday..his photo should be on Indian currency"" says Yo Yo Honey Singh #AgendaAajTak"
2013-12-05 11:36:56+00:00,sambitswaraj,After Anna Hazare..we are presented with Honey Singh..such are the contrasts of #AgendaAajTak http://t.co/FVt9dkNn8m
2013-12-05 11:25:58+00:00,sambitswaraj,The 'Dhoka' 'Dhoka' game continues between Anna and @aajtak ..ha ha ha.. #AgendaAajTak
2013-12-05 11:21:28+00:00,sambitswaraj,@ArvindKejriwal will not be allowed to share dias with me during my fast..says Anna Hazare #AgendaAajTak
2013-12-05 11:19:22+00:00,sambitswaraj,"""Bahut bar maine kaha @ArvindKejriwal ko hisab janta ko do hisab do...phir bhi nahin diya"" says Anna Hazare for AAP party #AgendaAajTak"
2013-12-05 11:17:24+00:00,sambitswaraj,Anna says @ArvindKejriwal misused his name to amass money.. #AgendaAajTak
2013-12-05 11:12:28+00:00,sambitswaraj,"@ArvindKejriwal ne dhooka diya ki nahi...Anna says ""abhi party nahi banani thi.."" #AgendaAajTak"
2013-12-05 11:10:01+00:00,sambitswaraj,Anna Hazare on the dias of #AgendaAajTak http://t.co/J15PhrAEcP
2013-12-05 11:03:47+00:00,sambitswaraj,@Arunjaitely says Communal Violence Bill is an empty Ballon..even d Congress state govts r nt redy 2 acept it 2save Federalism #AgendaAajTak
2013-12-05 10:59:54+00:00,sambitswaraj,Kamal Nath says the Cabinet Note has not been prepared yet as regards to Communal Violence Bill #AgendaAajTak
2013-12-05 10:57:26+00:00,sambitswaraj,@AnirudhaLimaye Yes I am tweeting live from the venue :-)
2013-12-05 10:55:55+00:00,sambitswaraj,"""@narendramodi is the most scrutinized Political Leader of India..by various agencies"" says @Arunjaitely to #AgendaAajTak"
2013-12-05 10:53:40+00:00,sambitswaraj,"@Arunjaitely -""Can someone whose name carries no seriousness even within Congress ever become PM of India?"".. jibe at RagulG #AgendaAajTak"
2013-12-05 10:48:54+00:00,sambitswaraj,"""What will happen 2 d parties which hv No CARD in deir hands""says @Arunjaitely in response 2 KNath's""Modi is only card of BJP"" #AgendaAajTak"
2013-12-05 10:46:04+00:00,sambitswaraj,Kamal Nath says he differs from d Opinion Polls of M.P and Chattisgarh done by @aajtak #AgendaAajTak
2013-12-05 10:42:42+00:00,sambitswaraj,"""U cannot stop trying just because u r losing in politics""@Arunjaitely says regarding RahulG running away frm Delhi elections #AgendaAajTak"
2013-12-05 10:39:10+00:00,sambitswaraj,Rahul Kanwal asks Kamal Nath why Rahul Gandhi's rallies neither have 'Lai gayee' or ' Aayee Gayi' bheed (crowd) #AgendaAajTak
2013-12-05 10:37:33+00:00,sambitswaraj,"Kamal Nath says""Lai gai bheed aur Aaii gayi bheed mai farak hota hai..""fr Modi's rally..says rallies sponsored. #AgendaAajTak"
2013-12-05 10:35:06+00:00,sambitswaraj,"@Arunjaitely says ""Akrosh mai log sarkar badalte hai""..Anger leads to change of government..n that anger is palpable this time #AgendaAajTak"
2013-12-05 10:31:22+00:00,sambitswaraj,@Arunjaitely takes on Kamal Nath..there is a complete disillusionment frm d incumbent Central Govt...exit polls  reflects this #AgendaAajTak
2013-12-05 10:28:01+00:00,sambitswaraj,@Arunjaitely ascends the dias with Rahul Kanwal...some serious Political solution in offing..all ears to the discussion #AgendaAajTak
2013-12-05 10:25:05+00:00,sambitswaraj,Religion is Opium...really..this session on 'Religion' simply refusing to come to an end..inspite of time being over #AgendaAajTak
2013-12-05 10:23:13+00:00,sambitswaraj,"Raashid Alvi says ""Only the minority of a country can certify the secularism of any particular politician"" #AgendaAajTak"
2013-12-05 10:18:43+00:00,sambitswaraj,Arun Jaitley arrives for #AgendaAajTak looking forward to some serious political solutions...
2013-12-05 10:12:36+00:00,sambitswaraj,@praveentogania says the fertility rate of Muslims is quite high...leading to demographic change #AgendaAajTak
2013-12-05 10:06:34+00:00,sambitswaraj,Maulana Madni uses flowery 'Sheroo-Shayari' as a weapon to counter @praveentogania and @ShahnawazBJP  #AgendaAajTak
2013-12-05 10:00:54+00:00,sambitswaraj,@ShahnawazBJP says first debate on the meaning of 'Secularism'..and define it #AgendaAajTak
2013-12-05 09:57:51+00:00,sambitswaraj,"Raashid Alvi says,we cannt deny d Majority-Minority devide in India today..hm but Mr Alvi,who is responsible fr this?Congress? #AgendaAajTak"
2013-12-05 09:53:10+00:00,sambitswaraj,"Arif Md Khan says he is against ""Vishesh Adhikar"" i.e Special Rights...innuendo towards article 370? #AgendaAajTak"
2013-12-05 09:50:10+00:00,sambitswaraj,@praveentogania- no objection if crores are spent for benefit of poor..but when this is fr a particular community..its painful #AgendaAajTak
2013-12-05 09:46:44+00:00,sambitswaraj,@praveentogania says look at the irony..inspite of being a Hindu majority country..I am reduced 2 a minority on the stage here #AgendaAajTak
2013-12-05 09:44:02+00:00,sambitswaraj,"@praveentogania and @ShahnawazBJP face2face with Md Madni,Rashid Alvi and Arif Md Khan..#AgendaAajTak http://t.co/UPSdjRt3Gw"
2013-12-05 09:26:22+00:00,sambitswaraj,"Akhilesh Yadav says ""UP mai BJP ki rallies mai koi bheed (crowd) nahin hui.."" to @rahulkanwal #AgendaAajTak"
2013-12-05 09:23:17+00:00,sambitswaraj,Akhilesh Yadav says Praveen Togadia 'koi galtee karen to giraftar ho saktee hai...' while Togadia looks from the audience #AgendaAajTak
2013-12-05 09:21:15+00:00,sambitswaraj,"Akilesh Yadav interviewed by Rahul Kanwal while Praveen Togadia looks from the audience,interesting pic #AgendaAajTak http://t.co/WMx7uJfjQp"
2013-12-05 09:14:31+00:00,sambitswaraj,'Beta bada nam karega' @rahulkanwal says 'nam karna to duur..papa har pal dhant laga rahen hai...' to Akhilesh Yadav on #AgendaAajTak
2013-12-05 09:09:58+00:00,sambitswaraj,"""Beta bada naam karega"" with UP CM Akhilesh Yadav...soon to begin #AgendaAajTak"
2013-12-05 08:21:03+00:00,sambitswaraj,"""We also use MEDIA when we feel there is a need to.."" says RPN Singh #AgendaAajTak"
2013-12-05 08:19:37+00:00,sambitswaraj,@ianuragthakur takes on RPN Singh on the 'Nonsense' Ordinance...interesting #AgendaAajTak
2013-12-05 08:14:04+00:00,sambitswaraj,Jay Panda of BJD says Parliamentary Policies of India r medieval and were meant to empower the British Viceroy not the People #AgendaAajTak
2013-12-05 08:08:59+00:00,sambitswaraj,"@ianuragthakur, Tejeswi Yadav, Jay Panda and RPNSingh participate in 'Yongistan' #AgendaAajTak http://t.co/wLEw5kCct1"
2013-12-05 08:02:01+00:00,sambitswaraj,Priyanka Chopra shakes a leg on filmy number 'Desi Girl'...#AgendaAajTak http://t.co/mcvvcGJv9V
2013-12-05 07:49:18+00:00,sambitswaraj,@ianuragthakur asks Priyanka Chopra as to how atrocities against women's can be ended..politically correct question #AgendaAajTak
2013-12-05 07:45:12+00:00,sambitswaraj,"Priyanka Chopra says to Lalu's son "" Mai Bihar ki beti hun..""...hm I thought some one else is 'Bihar Ki Beti'..kyoon Nitishji. #AgendaAajTak"
2013-12-05 06:00:00+00:00,sambitswaraj,Comparing Modi with Kejriwal is denegration of Democracy:Dr Patra to Ravish Kumar on NDTV http://t.co/qQ69gBSEbG via @ndtv
2013-12-05 04:52:48+00:00,sambitswaraj,@HamaraBJP @ArvindKejriwal remember in politics ill intentions can be hidden for a while..can never be buried for ever..people r intelligent
2013-12-05 03:39:11+00:00,sambitswaraj,In a mature democracy one should not shy from praising even the opponents..after all the common ideology of all is uplifting the Mother Land
2013-12-05 03:37:03+00:00,sambitswaraj,Now tht d elections r over lets hv some candid talk..I should not hesitate in saying tht within a short span AAP hs done remarkably well :-)
2013-12-04 15:02:16+00:00,sambitswaraj,So finally everyone converges at one point...BJP wins in Delhi...
2013-12-04 14:42:26+00:00,sambitswaraj,Friends today (4/12/13) pls catch me on @ndtv India with @RavishKumarNDTV at 9pm
2013-12-04 13:58:26+00:00,sambitswaraj,Gulam Ali renders 'Chupke Chupke Raat Din..anshu bahana yaad hai' ...great feeling listening live 2 the legend #AgendaAajTak
2013-12-04 12:15:10+00:00,sambitswaraj,Friends today (4/11/13) I would be on @ibnkhabar (IBN-7) at 6pm on #DelhiElection
